scan_date,ticker,period,in_weekly_top5,in_pro30,in_movers,weekly_rank,source,composite_score,technical_score,catalyst_score,entry_price,exit_price,max_price,min_price,return_pct,max_return_pct,max_drawdown_pct,trading_days,hit_5pct,hit_10pct,hit_15pct
2026-01-06,BK,10,True,False,False,2.0,weekly_top5,,,,121.31,123.82,124.24,118.5,2.07,2.42,-2.32,6,False,False,False
2026-01-06,BK,14,True,False,False,2.0,weekly_top5,,,,121.31,123.82,124.24,118.5,2.07,2.42,-2.32,6,False,False,False
2026-01-06,DAL,5,True,False,False,3.0,weekly_top5,,,,72.22,69.33,73.07,68.1,-4.0,1.18,-5.7,5,False,False,False
2026-01-06,DAL,7,True,False,False,3.0,weekly_top5,,,,72.22,68.55,73.07,68.1,-5.08,1.18,-5.7,6,False,False,False
2026-01-06,DAL,10,True,False,False,3.0,weekly_top5,,,,72.22,68.55,73.07,68.1,-5.08,1.18,-5.7,6,False,False,False
2026-01-06,DAL,14,True,False,False,3.0,weekly_top5,,,,72.22,68.55,73.07,68.1,-5.08,1.18,-5.7,6,False,False,False
2026-01-06,INCY,5,True,False,False,4.0,weekly_top5,,,,106.66,103.43,112.29,102.67,-3.03,5.28,-3.74,5,True,False,False
2026-01-06,INCY,7,True,False,False,4.0,weekly_top5,,,,106.66,104.16,112.29,102.67,-2.34,5.28,-3.74,6,True,False,False
2026-01-06,INCY,10,True,False,False,4.0,weekly_top5,,,,106.66,104.16,112.29,102.67,-2.34,5.28,-3.74,6,True,False,False
2026-01-06,INCY,14,True,False,False,4.0,weekly_top5,,,,106.66,104.16,112.29,102.67,-2.34,5.28,-3.74,6,True,False,False
2026-01-06,PNC,5,True,False,False,5.0,weekly_top5,,,,218.04,212.45,220.54,212.26,-2.56,1.15,-2.65,5,False,False,False
2026-01-06,PNC,7,True,False,False,5.0,weekly_top5,,,,218.04,210.97,220.54,209.53,-3.24,1.15,-3.91,6,False,False,False
2026-01-06,PNC,10,True,False,False,5.0,weekly_top5,,,,218.04,210.97,220.54,209.53,-3.24,1.15,-3.91,6,False,False,False
2026-01-06,PNC,14,True,False,False,5.0,weekly_top5,,,,218.04,210.97,220.54,209.53,-3.24,1.15,-3.91,6,False,False,False
2026-01-06,SNDK,5,False,True,False,,30d_momentum,,,,349.63,389.81,398.0,310.78,11.49,13.83,-11.11,5,True,True,False
2026-01-06,SNDK,7,False,True,False,,30d_momentum,,,,349.63,389.58,401.2,310.78,11.43,14.75,-11.11,6,True,True,False
2026-01-06,SNDK,10,False,True,False,,30d_momentum,,,,349.63,389.58,401.2,310.78,11.43,14.75,-11.11,6,True,True,False
2026-01-06,SNDK,14,False,True,False,,30d_momentum,,,,349.63,389.58,401.2,310.78,11.43,14.75,-11.11,6,True,True,False
2026-01-06,WDC,5,False,True,False,,30d_momentum,,,,219.38,214.0,218.0,180.7,-2.45,-0.63,-17.63,5,False,False,False
2026-01-06,WDC,7,False,True,False,,30d_momentum,,,,219.38,213.0,218.52,180.7,-2.91,-0.39,-17.63,6,False,False,False
2026-01-06,WDC,10,False,True,False,,30d_momentum,,,,219.38,213.0,218.52,180.7,-2.91,-0.39,-17.63,6,False,False,False
2026-01-06,WDC,14,False,True,False,,30d_momentum,,,,219.38,213.0,218.52,180.7,-2.91,-0.39,-17.63,6,False,False,False
2026-01-06,CENX,5,False,True,False,,30d_momentum,,,,42.23,46.34,48.06,39.98,9.73,13.81,-5.33,5,True,True,False
2026-01-06,CENX,7,False,True,False,,30d_momentum,,,,42.23,47.3,48.06,39.98,12.01,13.81,-5.33,6,True,True,False
2026-01-06,CENX,10,False,True,False,,30d_momentum,,,,42.23,47.3,48.06,39.98,12.01,13.81,-5.33,6,True,True,False
2026-01-06,CENX,14,False,True,False,,30d_momentum,,,,42.23,47.3,48.06,39.98,12.01,13.81,-5.33,6,True,True,False
2026-01-07,PSX,5,True,False,False,1.0,weekly_top5,,,,137.88,140.95,145.68,136.69,2.23,5.66,-0.86,5,True,False,False
2026-01-07,PSX,7,True,False,False,1.0,weekly_top5,,,,137.88,140.95,145.68,136.69,2.23,5.66,-0.86,5,True,False,False
2026-01-07,PSX,10,True,False,False,1.0,weekly_top5,,,,137.88,140.95,145.68,136.69,2.23,5.66,-0.86,5,True,False,False
2026-01-07,PSX,14,True,False,False,1.0,weekly_top5,,,,137.88,140.95,145.68,136.69,2.23,5.66,-0.86,5,True,False,False
2026-01-07,ABBV,5,True,False,False,2.0,weekly_top5,,,,233.42,221.16,231.54,215.85,-5.25,-0.81,-7.53,5,False,False,False
2026-01-07,ABBV,7,True,False,False,2.0,weekly_top5,,,,233.42,221.16,231.54,215.85,-5.25,-0.81,-7.53,5,False,False,False
2026-01-07,ABBV,10,True,False,False,2.0,weekly_top5,,,,233.42,221.16,231.54,215.85,-5.25,-0.81,-7.53,5,False,False,False
2026-01-07,ABBV,14,True,False,False,2.0,weekly_top5,,,,233.42,221.16,231.54,215.85,-5.25,-0.81,-7.53,5,False,False,False
2026-01-07,AEIS,5,True,False,False,3.0,weekly_top5,,,,224.4,235.65,238.92,201.56,5.01,6.47,-10.18,5,True,False,False
2026-01-07,AEIS,7,True,False,False,3.0,weekly_top5,,,,224.4,235.65,238.92,201.56,5.01,6.47,-10.18,5,True,False,False
2026-01-07,AEIS,10,True,False,False,3.0,weekly_top5,,,,224.4,235.65,238.92,201.56,5.01,6.47,-10.18,5,True,False,False
2026-01-07,AEIS,14,True,False,False,3.0,weekly_top5,,,,224.4,235.65,238.92,201.56,5.01,6.47,-10.18,5,True,False,False
2026-01-07,GH,5,True,False,False,4.0,weekly_top5,,,,109.93,107.77,113.91,103.8,-1.96,3.62,-5.58,5,False,False,False
2026-01-07,GH,7,True,False,False,4.0,weekly_top5,,,,109.93,107.77,113.91,103.8,-1.96,3.62,-5.58,5,False,False,False
2026-01-07,GH,10,True,False,False,4.0,weekly_top5,,,,109.93,107.77,113.91,103.8,-1.96,3.62,-5.58,5,False,False,False
2026-01-07,GH,14,True,False,False,4.0,weekly_top5,,,,109.93,107.77,113.91,103.8,-1.96,3.62,-5.58,5,False,False,False
2026-01-07,VSEC,5,True,False,False,5.0,weekly_top5,,,,195.27,204.96,213.24,195.37,4.96,9.2,0.05,5,True,False,False
2026-01-07,VSEC,7,True,False,False,5.0,weekly_top5,,,,195.27,204.96,213.24,195.37,4.96,9.2,0.05,5,True,False,False
2026-01-07,VSEC,10,True,False,False,5.0,weekly_top5,,,,195.27,204.96,213.24,195.37,4.96,9.2,0.05,5,True,False,False
2026-01-07,VSEC,14,True,False,False,5.0,weekly_top5,,,,195.27,204.96,213.24,195.37,4.96,9.2,0.05,5,True,False,False
2026-01-07,MOD,5,False,True,False,,30d_momentum,,,,119.68,125.2,129.95,115.25,4.61,8.58,-3.7,5,True,False,False
2026-01-07,MOD,7,False,True,False,,30d_momentum,,,,119.68,125.2,129.95,115.25,4.61,8.58,-3.7,5,True,False,False
2026-01-07,MOD,10,False,True,False,,30d_momentum,,,,119.68,125.2,129.95,115.25,4.61,8.58,-3.7,5,True,False,False
2026-01-07,MOD,14,False,True,False,,30d_momentum,,,,119.68,125.2,129.95,115.25,4.61,8.58,-3.7,5,True,False,False
2026-01-07,INTC,5,False,True,False,,30d_momentum,,,,42.63,47.85,49.0,40.68,12.26,14.94,-4.57,5,True,True,False
2026-01-07,INTC,7,False,True,False,,30d_momentum,,,,42.63,47.85,49.0,40.68,12.26,14.94,-4.57,5,True,True,False
2026-01-07,INTC,10,False,True,False,,30d_momentum,,,,42.63,47.85,49.0,40.68,12.26,14.94,-4.57,5,True,True,False
2026-01-07,INTC,14,False,True,False,,30d_momentum,,,,42.63,47.85,49.0,40.68,12.26,14.94,-4.57,5,True,True,False
2026-01-08,NOC,5,True,False,False,1.0,weekly_top5,,,,590.79,639.84,640.5,590.68,8.3,8.41,-0.02,4,True,False,False
2026-01-08,NOC,7,True,False,False,1.0,weekly_top5,,,,590.79,639.84,640.5,590.68,8.3,8.41,-0.02,4,True,False,False
2026-01-08,NOC,10,True,False,False,1.0,weekly_top5,,,,590.79,639.84,640.5,590.68,8.3,8.41,-0.02,4,True,False,False
2026-01-08,NOC,14,True,False,False,1.0,weekly_top5,,,,590.79,639.84,640.5,590.68,8.3,8.41,-0.02,4,True,False,False
2026-01-08,F,5,True,False,False,2.0,weekly_top5,,,,14.4,13.91,14.41,13.85,-3.37,0.07,-3.82,4,False,False,False
2026-01-08,F,7,True,False,False,2.0,weekly_top5,,,,14.4,13.91,14.41,13.85,-3.37,0.07,-3.82,4,False,False,False
2026-01-08,F,10,True,False,False,2.0,weekly_top5,,,,14.4,13.91,14.41,13.85,-3.37,0.07,-3.82,4,False,False,False
2026-01-08,F,14,True,False,False,2.0,weekly_top5,,,,14.4,13.91,14.41,13.85,-3.37,0.07,-3.82,4,False,False,False
2026-01-08,BBIO,5,True,False,False,3.0,weekly_top5,,,,73.82,77.76,79.88,70.95,5.34,8.21,-3.89,4,True,False,False
2026-01-08,BBIO,7,True,False,False,3.0,weekly_top5,,,,73.82,77.76,79.88,70.95,5.34,8.21,-3.89,4,True,False,False
2026-01-08,BBIO,10,True,False,False,3.0,weekly_top5,,,,73.82,77.76,79.88,70.95,5.34,8.21,-3.89,4,True,False,False
2026-01-08,BBIO,14,True,False,False,3.0,weekly_top5,,,,73.82,77.76,79.88,70.95,5.34,8.21,-3.89,4,True,False,False
2026-01-08,COF,5,True,False,False,4.0,weekly_top5,,,,255.68,228.41,256.51,227.36,-10.67,0.32,-11.08,4,False,False,False
2026-01-08,COF,7,True,False,False,4.0,weekly_top5,,,,255.68,228.41,256.51,227.36,-10.67,0.32,-11.08,4,False,False,False
2026-01-08,COF,10,True,False,False,4.0,weekly_top5,,,,255.68,228.41,256.51,227.36,-10.67,0.32,-11.08,4,False,False,False
2026-01-08,COF,14,True,False,False,4.0,weekly_top5,,,,255.68,228.41,256.51,227.36,-10.67,0.32,-11.08,4,False,False,False
2026-01-08,BFH,5,True,False,False,5.0,weekly_top5,,,,81.25,69.08,82.03,68.8,-14.98,0.96,-15.32,4,False,False,False
2026-01-08,BFH,7,True,False,False,5.0,weekly_top5,,,,81.25,69.08,82.03,68.8,-14.98,0.96,-15.32,4,False,False,False
2026-01-08,BFH,10,True,False,False,5.0,weekly_top5,,,,81.25,69.08,82.03,68.8,-14.98,0.96,-15.32,4,False,False,False
2026-01-08,BFH,14,True,False,False,5.0,weekly_top5,,,,81.25,69.08,82.03,68.8,-14.98,0.96,-15.32,4,False,False,False
2026-01-09,BK,5,True,False,False,1.0,weekly_top5,,,,119.04,123.82,124.24,118.5,4.02,4.37,-0.45,3,False,False,False
2026-01-09,BK,7,True,False,False,1.0,weekly_top5,,,,119.04,123.82,124.24,118.5,4.02,4.37,-0.45,3,False,False,False
2026-01-09,BK,10,True,False,False,1.0,weekly_top5,,,,119.04,123.82,124.24,118.5,4.02,4.37,-0.45,3,False,False,False
2026-01-09,BK,14,True,False,False,1.0,weekly_top5,,,,119.04,123.82,124.24,118.5,4.02,4.37,-0.45,3,False,False,False
2026-01-09,DAL,5,True,False,False,2.0,weekly_top5,,,,72.31,68.55,71.38,68.1,-5.2,-1.29,-5.82,3,False,False,False
2026-01-09,DAL,7,True,False,False,2.0,weekly_top5,,,,72.31,68.55,71.38,68.1,-5.2,-1.29,-5.82,3,False,False,False
2026-01-09,DAL,10,True,False,False,2.0,weekly_top5,,,,72.31,68.55,71.38,68.1,-5.2,-1.29,-5.82,3,False,False,False
2026-01-09,DAL,14,True,False,False,2.0,weekly_top5,,,,72.31,68.55,71.38,68.1,-5.2,-1.29,-5.82,3,False,False,False
2026-01-09,BBIO,5,True,False,False,3.0,weekly_top5,,,,77.25,77.76,79.88,70.95,0.66,3.4,-8.16,3,False,False,False
2026-01-09,BBIO,7,True,False,False,3.0,weekly_top5,,,,77.25,77.76,79.88,70.95,0.66,3.4,-8.16,3,False,False,False
2026-01-09,BBIO,10,True,False,False,3.0,weekly_top5,,,,77.25,77.76,79.88,70.95,0.66,3.4,-8.16,3,False,False,False
2026-01-09,BBIO,14,True,False,False,3.0,weekly_top5,,,,77.25,77.76,79.88,70.95,0.66,3.4,-8.16,3,False,False,False
2026-01-09,DG,5,True,False,False,4.0,weekly_top5,,,,142.74,153.42,154.75,142.21,7.48,8.41,-0.37,3,True,False,False
2026-01-09,DG,7,True,False,False,4.0,weekly_top5,,,,142.74,153.42,154.75,142.21,7.48,8.41,-0.37,3,True,False,False
2026-01-09,DG,10,True,False,False,4.0,weekly_top5,,,,142.74,153.42,154.75,142.21,7.48,8.41,-0.37,3,True,False,False
2026-01-09,DG,14,True,False,False,4.0,weekly_top5,,,,142.74,153.42,154.75,142.21,7.48,8.41,-0.37,3,True,False,False
2026-01-09,CBOE,5,True,False,False,5.0,weekly_top5,,,,260.95,266.91,267.12,260.11,2.28,2.37,-0.32,3,False,False,False
2026-01-09,CBOE,7,True,False,False,5.0,weekly_top5,,,,260.95,266.91,267.12,260.11,2.28,2.37,-0.32,3,False,False,False
2026-01-09,CBOE,10,True,False,False,5.0,weekly_top5,,,,260.95,266.91,267.12,260.11,2.28,2.37,-0.32,3,False,False,False
2026-01-09,CBOE,14,True,False,False,5.0,weekly_top5,,,,260.95,266.91,267.12,260.11,2.28,2.37,-0.32,3,False,False,False
2026-01-09,LQDA,5,False,True,False,,30d_momentum,,,,35.86,39.37,40.53,34.37,9.79,13.02,-4.16,3,True,True,False
2026-01-09,LQDA,7,False,True,False,,30d_momentum,,,,35.86,39.37,40.53,34.37,9.79,13.02,-4.16,3,True,True,False
2026-01-09,LQDA,10,False,True,False,,30d_momentum,,,,35.86,39.37,40.53,34.37,9.79,13.02,-4.16,3,True,True,False
2026-01-09,LQDA,14,False,True,False,,30d_momentum,,,,35.86,39.37,40.53,34.37,9.79,13.02,-4.16,3,True,True,False
2026-01-09,CGON,5,False,True,False,,30d_momentum,,,,54.2,54.65,56.8,51.58,0.83,4.8,-4.83,3,False,False,False
2026-01-09,CGON,7,False,True,False,,30d_momentum,,,,54.2,54.65,56.8,51.58,0.83,4.8,-4.83,3,False,False,False
2026-01-09,CGON,10,False,True,False,,30d_momentum,,,,54.2,54.65,56.8,51.58,0.83,4.8,-4.83,3,False,False,False
2026-01-09,CGON,14,False,True,False,,30d_momentum,,,,54.2,54.65,56.8,51.58,0.83,4.8,-4.83,3,False,False,False
2026-01-09,GLUE,5,False,True,False,,30d_momentum,,,,24.28,24.02,24.66,23.16,-1.07,1.54,-4.61,3,False,False,False
2026-01-09,GLUE,7,False,True,False,,30d_momentum,,,,24.28,24.02,24.66,23.16,-1.07,1.54,-4.61,3,False,False,False
2026-01-09,GLUE,10,False,True,False,,30d_momentum,,,,24.28,24.02,24.66,23.16,-1.07,1.54,-4.61,3,False,False,False
2026-01-09,GLUE,14,False,True,False,,30d_momentum,,,,24.28,24.02,24.66,23.16,-1.07,1.54,-4.61,3,False,False,False
2026-01-09,APLD,5,False,True,False,,30d_momentum,,,,37.68,35.25,39.51,34.71,-6.45,4.84,-7.88,3,False,False,False
2026-01-09,APLD,7,False,True,False,,30d_momentum,,,,37.68,35.25,39.51,34.71,-6.45,4.84,-7.88,3,False,False,False
2026-01-09,APLD,10,False,True,False,,30d_momentum,,,,37.68,35.25,39.51,34.71,-6.45,4.84,-7.88,3,False,False,False
2026-01-09,APLD,14,False,True,False,,30d_momentum,,,,37.68,35.25,39.51,34.71,-6.45,4.84,-7.88,3,False,False,False
2026-01-09,KTOS,5,False,True,False,,30d_momentum,,,,113.7,118.57,121.57,114.0,4.28,6.92,0.26,3,True,False,False
2026-01-09,KTOS,7,False,True,False,,30d_momentum,,,,113.7,118.57,121.57,114.0,4.28,6.92,0.26,3,True,False,False
2026-01-09,KTOS,10,False,True,False,,30d_momentum,,,,113.7,118.57,121.57,114.0,4.28,6.92,0.26,3,True,False,False
2026-01-09,KTOS,14,False,True,False,,30d_momentum,,,,113.7,118.57,121.57,114.0,4.28,6.92,0.26,3,True,False,False
2026-01-09,COMP,5,False,True,False,,30d_momentum,,,,12.84,11.96,12.84,11.91,-6.89,-0.0,-7.2,3,False,False,False
2026-01-09,COMP,7,False,True,False,,30d_momentum,,,,12.84,11.96,12.84,11.91,-6.89,-0.0,-7.2,3,False,False,False
2026-01-09,COMP,10,False,True,False,,30d_momentum,,,,12.84,11.96,12.84,11.91,-6.89,-0.0,-7.2,3,False,False,False
2026-01-09,COMP,14,False,True,False,,30d_momentum,,,,12.84,11.96,12.84,11.91,-6.89,-0.0,-7.2,3,False,False,False
2026-01-09,INTC,5,False,True,False,,30d_momentum,,,,45.55,47.85,49.0,43.89,5.06,7.57,-3.64,3,True,False,False
2026-01-09,INTC,7,False,True,False,,30d_momentum,,,,45.55,47.85,49.0,43.89,5.06,7.57,-3.64,3,True,False,False
2026-01-09,INTC,10,False,True,False,,30d_momentum,,,,45.55,47.85,49.0,43.89,5.06,7.57,-3.64,3,True,False,False
2026-01-09,INTC,14,False,True,False,,30d_momentum,,,,45.55,47.85,49.0,43.89,5.06,7.57,-3.64,3,True,False,False
2026-01-12,GD,5,True,False,False,1.0,weekly_top5,,,,360.94,361.38,366.13,359.67,0.12,1.44,-0.35,2,False,False,False
2026-01-12,GD,7,True,False,False,1.0,weekly_top5,,,,360.94,361.38,366.13,359.67,0.12,1.44,-0.35,2,False,False,False
2026-01-12,GD,10,True,False,False,1.0,weekly_top5,,,,360.94,361.38,366.13,359.67,0.12,1.44,-0.35,2,False,False,False
2026-01-12,GD,14,True,False,False,1.0,weekly_top5,,,,360.94,361.38,366.13,359.67,0.12,1.44,-0.35,2,False,False,False
2026-01-12,AKAM,5,True,False,False,2.0,weekly_top5,,,,91.27,89.81,91.78,88.36,-1.59,0.56,-3.19,2,False,False,False
2026-01-12,AKAM,7,True,False,False,2.0,weekly_top5,,,,91.27,89.81,91.78,88.36,-1.59,0.56,-3.19,2,False,False,False
2026-01-12,AKAM,10,True,False,False,2.0,weekly_top5,,,,91.27,89.81,91.78,88.36,-1.59,0.56,-3.19,2,False,False,False
2026-01-12,AKAM,14,True,False,False,2.0,weekly_top5,,,,91.27,89.81,91.78,88.36,-1.59,0.56,-3.19,2,False,False,False
2026-01-12,EXPE,5,True,False,False,3.0,weekly_top5,,,,291.53,288.83,300.31,288.3,-0.92,3.01,-1.11,2,False,False,False
2026-01-12,EXPE,7,True,False,False,3.0,weekly_top5,,,,291.53,288.83,300.31,288.3,-0.92,3.01,-1.11,2,False,False,False
2026-01-12,EXPE,10,True,False,False,3.0,weekly_top5,,,,291.53,288.83,300.31,288.3,-0.92,3.01,-1.11,2,False,False,False
2026-01-12,EXPE,14,True,False,False,3.0,weekly_top5,,,,291.53,288.83,300.31,288.3,-0.92,3.01,-1.11,2,False,False,False
2026-01-12,CADE,5,True,False,False,4.0,weekly_top5,,,,44.21,43.09,44.47,42.78,-2.53,0.59,-3.23,2,False,False,False
2026-01-12,CADE,7,True,False,False,4.0,weekly_top5,,,,44.21,43.09,44.47,42.78,-2.53,0.59,-3.23,2,False,False,False
2026-01-12,CADE,10,True,False,False,4.0,weekly_top5,,,,44.21,43.09,44.47,42.78,-2.53,0.59,-3.23,2,False,False,False
2026-01-12,CADE,14,True,False,False,4.0,weekly_top5,,,,44.21,43.09,44.47,42.78,-2.53,0.59,-3.23,2,False,False,False
2026-01-12,NOC,5,True,False,False,5.0,weekly_top5,,,,629.32,639.84,640.5,619.68,1.67,1.78,-1.53,2,False,False,False
2026-01-12,NOC,7,True,False,False,5.0,weekly_top5,,,,629.32,639.84,640.5,619.68,1.67,1.78,-1.53,2,False,False,False
2026-01-12,NOC,10,True,False,False,5.0,weekly_top5,,,,629.32,639.84,640.5,619.68,1.67,1.78,-1.53,2,False,False,False
2026-01-12,NOC,14,True,False,False,5.0,weekly_top5,,,,629.32,639.84,640.5,619.68,1.67,1.78,-1.53,2,False,False,False
2026-01-12,LQDA,5,False,True,False,,30d_momentum,,,,36.6,39.37,40.53,35.28,7.57,10.74,-3.61,2,True,True,False
2026-01-12,LQDA,7,False,True,False,,30d_momentum,,,,36.6,39.37,40.53,35.28,7.57,10.74,-3.61,2,True,True,False
2026-01-12,LQDA,10,False,True,False,,30d_momentum,,,,36.6,39.37,40.53,35.28,7.57,10.74,-3.61,2,True,True,False
2026-01-12,LQDA,14,False,True,False,,30d_momentum,,,,36.6,39.37,40.53,35.28,7.57,10.74,-3.61,2,True,True,False
2026-01-12,SLNO,5,False,True,False,,30d_momentum,,,,41.54,41.35,41.88,39.43,-0.46,0.83,-5.08,2,False,False,False
2026-01-12,SLNO,7,False,True,False,,30d_momentum,,,,41.54,41.35,41.88,39.43,-0.46,0.83,-5.08,2,False,False,False
2026-01-12,SLNO,10,False,True,False,,30d_momentum,,,,41.54,41.35,41.88,39.43,-0.46,0.83,-5.08,2,False,False,False
2026-01-12,SLNO,14,False,True,False,,30d_momentum,,,,41.54,41.35,41.88,39.43,-0.46,0.83,-5.08,2,False,False,False
2026-01-13,TTMI,5,False,True,False,,30d_momentum,,,,93.24,97.7,101.19,94.02,4.79,8.53,0.84,1,True,False,False
2026-01-13,TTMI,7,False,True,False,,30d_momentum,,,,93.24,97.7,101.19,94.02,4.79,8.53,0.84,1,True,False,False
2026-01-13,TTMI,10,False,True,False,,30d_momentum,,,,93.24,97.7,101.19,94.02,4.79,8.53,0.84,1,True,False,False
2026-01-13,TTMI,14,False,True,False,,30d_momentum,,,,93.24,97.7,101.19,94.02,4.79,8.53,0.84,1,True,False,False
2026-01-13,ATEC,5,False,True,False,,30d_momentum,,,,16.45,15.88,16.53,15.81,-3.47,0.49,-3.89,1,False,False,False
2026-01-13,ATEC,7,False,True,False,,30d_momentum,,,,16.45,15.88,16.53,15.81,-3.47,0.49,-3.89,1,False,False,False
2026-01-13,ATEC,10,False,True,False,,30d_momentum,,,,16.45,15.88,16.53,15.81,-3.47,0.49,-3.89,1,False,False,False
2026-01-13,ATEC,14,False,True,False,,30d_momentum,,,,16.45,15.88,16.53,15.81,-3.47,0.49,-3.89,1,False,False,False
